service,name,id,language,language_code,gender,age,accent,voice_type,style,sample_url,description,category
PlayHT,Ellie,ellie,English (US),,female,adult,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Ellie.wav,,PlayHT
PlayHT,Erasmo,s3://voice-cloning-zero-shot/285900ed-b758-4abb-a4ef-e7295741d97d/erasmosaad/manifest.json,English (US),,male,old,american,,training,https://peregrine-results.s3.amazonaws.com/TxPAks6Vpg0kGy9k71.mp3,,PlayHT
PlayHT,Erasmo,erasmo,English (US),,male,old,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/erasmo.wav,,PlayHT
PlayHT,Evelyn,s3://peregrine-voices/evelyn 2 saad parrot/manifest.json,English (US),,female,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/parrot-samples/evelyn.wav,,PlayHT
PlayHT,Fabio Conversational,s3://voice-cloning-zero-shot/bb24aff9-6b5f-406f-9ae2-4fff116fbb6a/original/manifest.json,Italian,,male,,italian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Italian+Fabio+Conversational.wav,,PlayHT
PlayHT,Fabio Narrative,s3://voice-cloning-zero-shot/d41f196e-9dc5-461e-aa84-9d3a60f5f484/original/manifest.json,Italian,,male,,italian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Italian+Fabio+Narrative.wav,,PlayHT
PlayHT,Finley,s3://voice-cloning-zero-shot/aa753d26-bc20-479f-95af-5c3c1c970d93/original/manifest.json,English (GB),,male,,british,,,https://parrot-samples.s3.amazonaws.com/gargamel/Finley.wav,,PlayHT
PlayHT,Fletcher,fletcher,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/fletcher.wav,,PlayHT
PlayHT,Flynn,s3://voice-cloning-zero-shot/0b29eab5-834f-4463-b3ad-4e6177d2b145/flynnsaad/manifest.json,English (US),,male,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/RWncfcaZlxafttC6PN.mp3,,PlayHT
PlayHT,Flynn,flynn,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/flynn.wav,,PlayHT
PlayHT,Frankie,s3://voice-cloning-zero-shot/64ea0c61-25f7-42af-928f-83f8915692e5/frankiesaad/manifest.json,English (GB),,male,old,british,,training,https://parrot-samples.s3.amazonaws.com/kettle/frankie.wav,,PlayHT
PlayHT,Frankie,frankie,English (GB),,male,old,british,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Frankie.wav,,PlayHT
PlayHT,Frederick,s3://voice-cloning-zero-shot/2879ab87-3775-4992-a228-7e4f551658c2/fredericksaad2/manifest.json,English (GB),,male,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/rixIUBC2k3d0xHY4B2.mp3,,PlayHT
PlayHT,Frederick,frederick,English (AU),,male,adult,australian,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Frederick.wav,,PlayHT
PlayHT,Fritz,s3://voice-cloning-zero-shot/373e9621-167b-4efb-8c62-3167fe5b521d/original/manifest.json,English,,male,,american,,,https://s3.amazonaws.com/voice-cloning-zero-shot/504e7b18-6c95-432e-891c-73df0e2b5154/original/original.wav,,PlayHT
PlayHT,Furio,s3://voice-cloning-zero-shot/44f32760-8f41-4dfb-b192-ca077fc501ea/original/manifest.json,English (IT),,male,,italian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Furio.wav,,PlayHT
PlayHT,Gaelle Conversational,s3://voice-cloning-zero-shot/7101ecc1-8071-47c8-a7d2-ffef2000616c/original/manifest.json,French,,female,,french,,,https://parrot-samples.s3.amazonaws.com/v3-samples/French+Gaelle+Conversational.wav,,PlayHT
PlayHT,Gaelle Narrative,s3://voice-cloning-zero-shot/19561064-851a-4740-95fa-34d4bf16fa4f/original/manifest.json,French,,female,,french,,,https://parrot-samples.s3.amazonaws.com/v3-samples/French+Gaelle+Narrative.wav,,PlayHT
PlayHT,George,s3://voice-cloning-zero-shot/418a94fa-2395-4487-81d8-22daf107781f/george/manifest.json,English (GB),,male,adult,british,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/george.wav,,PlayHT
PlayHT,Giulia Conversational,s3://voice-cloning-zero-shot/43ae27b5-cad2-4801-95fc-f4d53456b0ec/original/manifest.json,Italian,,female,,italian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Italian+Giula+Conversational.wav,,PlayHT
PlayHT,Giulia Narrative,s3://voice-cloning-zero-shot/1f8be5c0-848a-4de4-a32e-cdba0816a165/original/manifest.json,Italian,,female,,italian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Italian+Giulia+Narrative.wav,,PlayHT
PlayHT,Greg,greg,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/greg.wav,,PlayHT
PlayHT,Harold,harold,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/harold.wav,,PlayHT
PlayHT,Harper,bill,English (US),,female,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/bill.wav,,PlayHT
PlayHT,Harris,s3://voice-cloning-zero-shot/3a637c59-4f22-4ad1-bf73-f657dfbb1978/harrissaad/manifest.json,English (US),,male,adult,british,,narrative,https://peregrine-results.s3.amazonaws.com/8O129MfqJ7s70APpEN.mp3,,PlayHT
PlayHT,Harris,harris,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/harris.wav,,PlayHT
PlayHT,Harrison,harrison,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Harrison.wav,,PlayHT
PlayHT,Hook,s3://voice-cloning-zero-shot/261923bd-a10a-4a90-bced-0ce2b0230398/hooksaad/manifest.json,English (US),,male,,american,,gaming,https://parrot-samples.s3.amazonaws.com/kettle/hook.wav,,PlayHT
PlayHT,Hook,s3://mockingbird-prod/hook_1_chico_a3e5e83f-08ae-4a9f-825c-7e48d32d2fd8/voices/speaker/manifest.json,English (US),,male,,american,,gaming,https://peregrine-samples.s3.amazonaws.com/editor-samples/hook.wav,,PlayHT
PlayHT,Hudson,s3://peregrine-voices/hudson saad parrot/manifest.json,English (US),,male,adult,american,,videos,https://peregrine-samples.s3.amazonaws.com/parrot-samples/hudson.wav,,PlayHT
PlayHT,Hun Conversational,s3://voice-cloning-zero-shot/3b32b6cd-a738-4fdc-8e29-4ef36127e6a6/original/manifest.json,Korean,,male,,korean,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Korean+Hun+Conversational.wav,,PlayHT
PlayHT,Hun Narrative,s3://voice-cloning-zero-shot/f6eda8eb-ebb1-459c-a6a3-846ec588961c/original/manifest.json,Korean,,male,,korean,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Korean+Hun+Narrative.wav,,PlayHT
PlayHT,Hunter,s3://voice-cloning-zero-shot/087f79be-bb52-436a-93f3-cee27cd3b80d/huntersaad/manifest.json,English (US),,male,old,british,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/hunter.wav,,PlayHT
PlayHT,Hunter,hunter,English (US),,male,old,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Hunter.wav,,PlayHT
PlayHT,Ignatius Conversational,s3://voice-cloning-zero-shot/b611926f-9c79-49a6-ad7b-cc810ed80186/original/manifest.json,Malay,,male,,malay,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Malay+Ignatius+Conversational.wav,,PlayHT
PlayHT,Ignatius Narrative,s3://voice-cloning-zero-shot/2ccd3db8-8544-49e6-824f-ae67c9b99a62/original/manifest.json,Malay,,male,,malay,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Malay+Ignatius+Narrative.wav,,PlayHT
PlayHT,Ignatius Podcast,s3://voice-cloning-zero-shot/0d037121-dccb-4f32-bdf4-ef9c94c8ec7f/original/manifest.json,Malay,,male,,malay,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Malay+Ignatius+Podcast.wav,,PlayHT
PlayHT,Ilias Narrative,s3://voice-cloning-zero-shot/f78a1dc3-6533-4967-a0d2-88e13894a45a/original/manifest.json,German,,male,,german,,,https://parrot-samples.s3.amazonaws.com/v3-samples/German+Ilias+Narrative.wav,,PlayHT
PlayHT,Inara,s3://voice-cloning-zero-shot/adb83b67-8d75-48ff-ad4d-a0840d231ef1/original/manifest.json,English,,female,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Inara_Sample.wav,,PlayHT
PlayHT,Indigo,s3://voice-cloning-zero-shot/97580643-b568-4198-aaa4-3e07e4a06c47/original/manifest.json,English (GB),,female,,british,,,https://parrot-samples.s3.amazonaws.com/gargamel/Indigo.wav,,PlayHT
PlayHT,Isabella,s3://voice-cloning-zero-shot/a0fa25cc-5f42-4dd0-8a78-a950dd5297cd/original/manifest.json,English (GB),,female,,british,,,https://parrot-samples.s3.amazonaws.com/gargamel/Isabella.wav,,PlayHT
PlayHT,Jacile Conversational,s3://voice-cloning-zero-shot/356ed0db-cb48-49fd-9a1c-922572a2be0e/original/manifest.json,Portuguese,,female,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Jacile+Conversational.wav,,PlayHT
PlayHT,Jacile Narrative,s3://voice-cloning-zero-shot/6d093315-8da6-4fd8-a4b9-5446b43ff4c7/original/manifest.json,Portuguese,,female,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Jacile+Narrative.wav,,PlayHT
PlayHT,Jack,s3://peregrine-voices/mel28/manifest.json,English (US),,male,adult,american,,,,,PlayHT
PlayHT,Jaro Conversational,s3://voice-cloning-zero-shot/67a8d750-e675-4ce8-856c-14a71cf15585/original/manifest.json,Tagalog,,male,,filipino,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Tagalog+Jaro+Conversational.wav,,PlayHT
PlayHT,Jarrett,jarrett,English (US),,male,adult,american,,advertising,https://peregrine-samples.s3.amazonaws.com/editor-samples/jarrett.wav,,PlayHT
PlayHT,Jennifer,s3://voice-cloning-zero-shot/801a663f-efd0-4254-98d0-5c175514c3e8/jennifer/manifest.json,English (US),,female,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/jennifer.wav,,PlayHT
PlayHT,Jerrell,jerrell,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/jerrell.wav,,PlayHT
PlayHT,Jordan,s3://voice-cloning-zero-shot/0ed97923-dd04-449f-a497-6f1109fdd9cc/jordansaad/manifest.json,English (US),,male,adult,american,,training,https://parrot-samples.s3.amazonaws.com/kettle/jordan.wav,,PlayHT
PlayHT,Jordan,jordan,English (US),,male,adult,american,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/jordan.wav,,PlayHT
PlayHT,Jorge Conversational,s3://voice-cloning-zero-shot/063113ea-ee4e-4a25-8f79-360c29fc96c1/original/manifest.json,Portuguese,,male,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Jorge+Conversational.wav,,PlayHT
PlayHT,Jorge Narrative,s3://voice-cloning-zero-shot/ec8095bd-bbab-4229-8527-0b0ead293823/original/manifest.json,Portuguese,,male,,brazilian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Portuguese+Jorde+Narrative.wav,,PlayHT
PlayHT,Joseph,s3://voice-cloning-zero-shot/dc23bb38-f568-4323-b6fb-7d64f685b97a/joseph/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/joseph.wav,,PlayHT
PlayHT,Judson,judson,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/judson.wav,,PlayHT
PlayHT,Julia Conversational,s3://voice-cloning-zero-shot/cad4f9fb-f47d-4beb-a668-4f348410f30c/original/manifest.json,Polish,,female,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Julia+Conversational.wav,,PlayHT
PlayHT,Julia Narrative,s3://voice-cloning-zero-shot/e91f42c4-2f3a-4e62-bb7e-9e398e54b2b1/original/manifest.json,Polish,,female,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Julia+Narrative.wav,,PlayHT
PlayHT,Julia Podcast,s3://voice-cloning-zero-shot/0183c952-20d6-4efa-a68e-9a2f575e2e1e/original/manifest.json,Polish,,female,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Julia+Podcast.wav,,PlayHT
PlayHT,Julian,s3://voice-cloning-zero-shot/fd35d956-b644-4513-9cd0-7aa6931dfd43/juliansaad/manifest.json,English (GB),,male,adult,british,,videos,https://peregrine-results.s3.amazonaws.com/nHg2pd7S5L9ctKScRX.mp3,,PlayHT
PlayHT,Julian,julian,English (GB),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/Julian.wav,,PlayHT
PlayHT,Jun Conversational,s3://voice-cloning-zero-shot/00325021-7969-4c8b-949f-0b6cbb043ea2/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Jun+Conversational.wav,,PlayHT
PlayHT,Jun Narrative,s3://voice-cloning-zero-shot/a0d2104c-40aa-4d7a-8eb6-6d8c937e0d38/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Jun+Narrative.wav,,PlayHT
PlayHT,Katbundit Conversational,s3://voice-cloning-zero-shot/f80c355d-1075-4d2b-a53d-bb26aa4d1453/original/manifest.json,Thai,,male,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Katbundit+Conversational.wav,,PlayHT
PlayHT,Katbundit Narrative,s3://voice-cloning-zero-shot/e1357526-c162-441b-afb9-285d3d21b9b4/original/manifest.json,Thai,,male,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Katbundit+Narrative.wav,,PlayHT
PlayHT,Kiriko Conversational,s3://voice-cloning-zero-shot/f5dee056-a6fe-488f-99d7-5a7d30823c31/original/manifest.json,Japanese,,female,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Kiriko+Conversational.wav,,PlayHT
PlayHT,Kiriko Narrative,s3://voice-cloning-zero-shot/63cdb0d7-cc74-4894-97b8-60337507707e/original/manifest.json,Japanese,,female,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Kiriko+Narrative.wav,,PlayHT
PlayHT,Koji Conversational,s3://voice-cloning-zero-shot/cf813b9f-4da6-4586-906f-b07842a17601/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Koji+COnversational.wav,,PlayHT
PlayHT,Koji Narrative,s3://voice-cloning-zero-shot/5ff94985-a335-4093-b3c0-0b4ffac5d5fc/original/manifest.json,Japanese,,male,,japanese,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Japanese+Koji+Narrative.wav,,PlayHT
PlayHT,Konstanty Conversational,s3://voice-cloning-zero-shot/978eb3df-ccd3-476f-b10d-a0c4129f4956/original/manifest.json,Polish,,male,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Konstanty+Conversational.wav,,PlayHT
PlayHT,Konstanty Narrative,s3://voice-cloning-zero-shot/0dba832f-6b03-4990-803f-f4da4852b3e6/original/manifest.json,Polish,,male,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Konstanty+Narrative.wav,,PlayHT
PlayHT,Konstanty Podcast,s3://voice-cloning-zero-shot/d0fe1901-545a-488f-8a86-0f0d6fc6aa5b/original/manifest.json,Polish,,male,,polish,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Polish+Konstanty+Podcast.wav,,PlayHT
PlayHT,Lachlan,s3://voice-cloning-zero-shot/bb759cd0-edb0-43d9-8273-f0a7c048fb11/original/manifest.json,English (AU),,male,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Lachlan.wav,,PlayHT
PlayHT,Lance,s3://voice-cloning-zero-shot/7fdf51ea-c162-4e6e-876e-0473a0255bb8/lancesaad/manifest.json,English (US),,male,adult,british,,videos,https://parrot-samples.s3.amazonaws.com/kettle/lance.wav,,PlayHT
PlayHT,Lance,lance,English (US),,male,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/lance.wav,,PlayHT
PlayHT,Larry,s3://voice-cloning-zero-shot/75085d4f-839d-4ca5-a3e2-e329f04a591e/larrynarrativesaad/manifest.json,English (US),,male,adult,american,,narrative,https://peregrine-results.s3.amazonaws.com/LkIc6BF6Ivhf4GfR0T.mp3,,PlayHT
PlayHT,Larry,larry,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/larry.wav,,PlayHT
PlayHT,Larry (Advertising),s3://peregrine-voices/larry_ads3_parrot_saad/manifest.json,English (US),,male,adult,american,,advertising,https://peregrine-samples.s3.amazonaws.com/parrot-samples/larry+ads.wav,,PlayHT
PlayHT,Larry (Narrative),s3://voice-cloning-zero-shot/92519089-3c97-4f31-8743-ab4f06047b88/larrysaad/manifest.json,English (US),,male,adult,american,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/larry+(narrative).wav,,PlayHT
PlayHT,Larry (Narrative),s3://mockingbird-prod/larry_vo_narrative_4bd5c1bd-f662-4a38-b5b9-76563f7b92ec/voices/speaker/manifest.json,English (US),,male,adult,american,,narrative,https://peregrine-samples.s3.us-east-1.amazonaws.com/editor-samples/larry_vo_narrative.wav,,PlayHT
PlayHT,Laurence Conversational,s3://voice-cloning-zero-shot/94453b23-b60c-4852-9eac-ae76166b1ba5/original/manifest.json,French,,male,,french,,,https://parrot-samples.s3.amazonaws.com/v3-samples/French+Laurence+Conversational.wav,,PlayHT
PlayHT,Laurence Narrative,s3://voice-cloning-zero-shot/21ca9f6f-6044-489a-a901-18867690622c/original/manifest.json,French,,male,,french,,,https://parrot-samples.s3.amazonaws.com/v3-samples/French+Laurence+Narrative.wav,,PlayHT
PlayHT,Leroy,s3://voice-cloning-zero-shot/32ae7ca0-634e-4fab-af74-0ec7c663e9da/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Leroy.wav,,PlayHT
PlayHT,Liam,s3://voice-cloning-zero-shot/c1cb4750-af86-47ba-bdad-c699d62b8095/original/manifest.json,English (US),,male,adult,south african,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Liam.mp3,,PlayHT
PlayHT,Lillian,lillian,English (US),,female,old,british,,training,https://peregrine-samples.s3.amazonaws.com/editor-samples/Lillian.wav,,PlayHT
PlayHT,Logan,s3://voice-cloning-zero-shot/7bad42d5-52be-4687-9a07-7891f31daa6b/logansaad/manifest.json,English (US),,male,old,british,,narrative,https://peregrine-results.s3.amazonaws.com/SM3MSIXjfkCdz9qBSV.mp3,,PlayHT
PlayHT,Logan,ahmed,English (US),,male,old,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/ahmed.wav,,PlayHT
PlayHT,Lottie,lottie,English (US),,female,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/Lottie.wav,,PlayHT
PlayHT,Lucius,lucius,English (US),,male,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/lucius.wav,,PlayHT
PlayHT,Lumi,s3://voice-cloning-zero-shot/640a6636-dc16-4911-b75a-1549daae2c71/original/manifest.json,English (FI),,female,,finnish,,,https://parrot-samples.s3.amazonaws.com/gargamel/Lumi.wav,,PlayHT
PlayHT,Luna,s3://voice-cloning-zero-shot/f43cc4b4-b193-4a13-a903-e6b125c3d572/original/manifest.json,English (US),,female,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Luna.wav,,PlayHT
PlayHT,Madelyn,s3://voice-cloning-zero-shot/0a11e4f0-1656-48c9-bc4c-affcd718c414/madelynsaad/manifest.json,English (US),,female,adult,british,,videos,https://peregrine-results.s3.amazonaws.com/hFF3qzi7zRuub0K9T7.mp3,,PlayHT
PlayHT,Madelyn,mickey,English (US),,female,adult,british,,videos,https://peregrine-samples.s3.amazonaws.com/editor-samples/mickey.wav,,PlayHT
PlayHT,Madison,s3://voice-cloning-zero-shot/473c81b1-93ea-4662-9e63-7d65392e5f9b/madisonsaad/manifest.json,English (IE),,female,old,irish,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/madison.wav,,PlayHT
PlayHT,Madison,florencio,English (IE),,female,old,irish,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/florencio.wav,,PlayHT
PlayHT,Magdalena Conversational,s3://voice-cloning-zero-shot/90bbb067-54cd-4c12-9f20-90644987cdff/original/manifest.json,Serbian,,female,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Magdalena+Conversational.wav,,PlayHT
PlayHT,Magdalena Narrative,s3://voice-cloning-zero-shot/c725b3c5-1fc0-4f64-99d5-e247203dae70/original/manifest.json,Serbian,,female,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbain+Magdalena+Narrative.wav,,PlayHT
PlayHT,Magdalena Podcast,s3://voice-cloning-zero-shot/e778f3d0-e967-4470-9d49-68d63cb42762/original/manifest.json,Serbian,,female,,serbian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Serbian+Magdalena+Podcast.wav,,PlayHT
PlayHT,Marco Conversational,s3://voice-cloning-zero-shot/7be9afeb-40e8-4902-9af5-51f81ecd601a/original/manifest.json,Italian,,male,,italian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Italian+Marco+Conversational.wav,,PlayHT
PlayHT,Mark,s3://voice-cloning-zero-shot/0b5b2e4b-5103-425e-8aa0-510dd35226e2/mark/manifest.json,English (GB),,male,adult,british,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/mark.wav,,PlayHT
PlayHT,Maryem Conversational,s3://voice-cloning-zero-shot/d44b758a-f3e7-4a7c-af50-02451c7101f4/original/manifest.json,Arabic,,female,,arabic,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Arabic+Maryem+Conversational.wav,,PlayHT
PlayHT,Maryem Narrative,s3://voice-cloning-zero-shot/b6f988dc-c137-4753-ad11-aa7cb0215e17/original/manifest.json,Arabic,,female,,arabic,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Arabic+Maryem+Narrative.wav,,PlayHT
PlayHT,Mason,s3://voice-cloning-zero-shot/a540a448-a9ca-446c-9538-d1bae6c506f1/original/manifest.json,English (US),,male,,american,,,https://parrot-samples.s3.amazonaws.com/gargamel/Mason.wav,,PlayHT
PlayHT,Matt,s3://voice-cloning-zero-shot/09b5c0cc-a8f4-4450-aaab-3657b9965d0b/podcaster/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/matt.wav,,PlayHT
PlayHT,Meenakshi Conversational,s3://voice-cloning-zero-shot/8049484f-3055-42b8-ab13-25ccf0475710/original/manifest.json,Hindi,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Maanekshi+Conversational.wav,,PlayHT
PlayHT,Meenakshi Narrative,s3://voice-cloning-zero-shot/bc3aac42-8e8f-43e2-8919-540f817a0ac4/original/manifest.json,Hindi,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Hindi+Maanekshi+Narrative.wav,,PlayHT
PlayHT,Melissa,s3://peregrine-voices/mel21/manifest.json,English (US),,female,adult,american,,,,,PlayHT
PlayHT,Mia,s3://voice-cloning-zero-shot/ef6c757b-181e-472d-84c4-af52f502aee6/original/manifest.json,English (US),,female,adult,kiwi,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Mia.mp3,,PlayHT
PlayHT,Micah,s3://voice-cloning-zero-shot/a5cc7dd9-069c-4fe8-9ae7-0c4bae4779c5/micahsaad/manifest.json,English (US),,female,adult,british,,narrative,https://parrot-samples.s3.amazonaws.com/kettle/micah.wav,,PlayHT
PlayHT,Micah,micah,English (US),,female,adult,british,,narrative,https://peregrine-samples.s3.amazonaws.com/editor-samples/micah.wav,,PlayHT
PlayHT,Michael,s3://voice-cloning-zero-shot/7c339a9d-370f-4643-adf5-4134e3ec9886/mlae02/manifest.json,English (US),,male,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/michael.wav,,PlayHT
PlayHT,Miles,s3://voice-cloning-zero-shot/29dd9a52-bd32-4a6e-bff1-bbb98dcc286a/original/manifest.json,English,,male,,american,,,https://s3.amazonaws.com/voice-cloning-zero-shot/c5bdeb8e-a99e-413d-8937-ad8da3a841b6/original/original.wav,,PlayHT
PlayHT,Mitch,s3://voice-cloning-zero-shot/8007f637-9aec-4426-8c6a-7e713c032623/original/manifest.json,English (AU),,male,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Mitch.wav,,PlayHT
PlayHT,Mitch,s3://voice-cloning-zero-shot/c14e50f2-c5e3-47d1-8c45-fa4b67803d19/original/manifest.json,English,,male,,australian,,,https://voice-cloning-zero-shot.s3.amazonaws.com/219d633d-2ec9-4d6a-992c-62b43c73646a/original/original.wav,,PlayHT
PlayHT,Mousmi Conversational,s3://voice-cloning-zero-shot/1712cfb3-6774-4d2b-8ce0-f4cf94bd57d5/original/manifest.json,Bengali,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Mousmi+Conversational.wav,,PlayHT
PlayHT,Mousmi Narrative,s3://voice-cloning-zero-shot/d7dfaccf-390a-488c-9a05-d100b7b8cd05/original/manifest.json,Bengali,,female,,indian,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Bengali+Mousmi+Narrative.wav,,PlayHT
PlayHT,Nattchanita Conversational,s3://voice-cloning-zero-shot/ba9eb1c9-8897-4c41-9c79-f2cb428544a8/original/manifest.json,Thai,,female,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nattchanita+Conversational.wav,,PlayHT
PlayHT,Nattchanita Narrative,s3://voice-cloning-zero-shot/4353be7d-8cd3-4452-9e0b-bc4078c240d7/original/manifest.json,Thai,,female,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nattchanita+Narrative.wav,,PlayHT
PlayHT,Nattha Conversational,s3://voice-cloning-zero-shot/bb585812-1c85-4a16-90f7-09c24b6c8186/original/manifest.json,Thai,,female,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nattha+Conversational.wav,,PlayHT
PlayHT,Nattha Narrative,s3://voice-cloning-zero-shot/4c495e1a-1352-4187-99eb-6e5dc7d55059/original/manifest.json,Thai,,female,,thai,,,https://parrot-samples.s3.amazonaws.com/v3-samples/Thai+Nattha+Narrative.wav,,PlayHT
PlayHT,Navya,s3://voice-cloning-zero-shot/e5df2eb3-5153-40fa-9f6e-6e27bbb7a38e/original/manifest.json,English (IN),,female,,indian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Navya.wav,,PlayHT
PlayHT,Nia,s3://voice-cloning-zero-shot/831bd330-85c6-4333-b2b4-10c476ea3491/original/manifest.json,English,,female,,american,,,https://peregrine-samples.s3.us-east-1.amazonaws.com/parrot-samples/Nia_Sample.wav,,PlayHT
PlayHT,Niamh,s3://voice-cloning-zero-shot/928ed0a0-2271-4710-a7c9-1711d36b9897/original/manifest.json,English (IE),,female,,irish,,,https://parrot-samples.s3.amazonaws.com/gargamel/Niamh.wav,,PlayHT
PlayHT,Nicole,s3://voice-cloning-zero-shot/7c38b588-14e8-42b9-bacd-e03d1d673c3c/nicole/manifest.json,English (US),,female,adult,american,,,https://peregrine-samples.s3.amazonaws.com/parrot-samples/nicole.wav,,PlayHT
PlayHT,Nigel,s3://voice-cloning-zero-shot/f8af54e1-1534-4f68-ad8a-260cc132f820/original/manifest.json,English (AU),,male,,australian,,,https://parrot-samples.s3.amazonaws.com/gargamel/Nigel.wav,,PlayHT
